gameId,user,targetNum,startTime,duration,finishTime,numGuesses,guess1,guess2,guess3,guess4,guess5,guess6,guess7,guess8,guess9,guess10,guess11,guess12,guess13,guess14,guess15,guess16,guess17,guess18,guess19,guess20
5fb88fde-fb7b-4f7b-8d86-c9c540295237,2679,50,2019-09-28 13:33:30.358,34,2019-09-28 13:34:04.740,6,17,28,48,90,70,50,,,,,,,,,,,,,,
4c8794e4-86e9-439e-85d8-09647e319be9,2679,59,2019-09-28 13:34:30.803,32,2019-09-28 13:35:02.845,5,78,60,54,57,59,,,,,,,,,,,,,,,
312b4aef-0a38-4226-9a00-7298126d904e,2679,18,2019-09-28 13:35:21.419,95,2019-09-28 13:36:56.910,14,88,78,17,17,70,60,65,55,45,30,10,20,15,18,,,,,,
ea0bd649-736a-404f-b66e-1bde9771e1ce,3000,26,2019-09-28 13:35:30.042,40,2019-09-28 13:36:09.918,7,50,25,35,30,27,6,26,,,,,,,,,,,,,
1046212a-e2ec-4e40-8e31-6d0057195362,3001,76,2019-09-28 13:36:22.288,68,2019-09-28 13:37:30.221,8,90,50,60,70,80,75,77,76,,,,,,,,,,,,
1116ef8d-aae6-484a-913c-71c8c1a0c5f2,3000,100,2019-09-28 13:36:26.024,43,2019-09-28 13:37:09.097,8,50,5,75,90,95,97,98,100,,,,,,,,,,,,
fe08c82b-cfad-49aa-bd47-070f86a76e44,3061,19,2019-09-28 13:59:53.040,61,2019-09-28 14:00:54.479,11,80,70,60,50,40,60,10,20,15,16,19,,,,,,,,,
f7cd427e-f34a-460d-ad99-0d2827e50651,1567,73,2019-09-28 14:17:58.534,29,2019-09-28 14:18:27.923,6,50,70,90,80,75,73,,,,,,,,,,,,,,
51574dae-8e06-4abe-b9fe-9460bfeaa37a,1567,2,2019-09-28 14:18:40.617,33,2019-09-28 14:19:13.439,7,50,30,10,1,5,3,2,,,,,,,,,,,,,
a189509f-cd48-4169-942e-3457f6807e94,1567,92,2019-09-28 14:19:26.037,38,2019-09-28 14:20:04.217,8,50,70,90,100,95,83,93,92,,,,,,,,,,,,
94ba8185-5ead-4d9d-82dd-ee141fea9142,2488,65,2019-09-28 14:31:30.732,54,2019-09-28 14:32:25.126,8,94,99,86,50,60,70,5,65,,,,,,,,,,,,
f5a1435b-52a5-4e46-ae1c-03e10bd55228,254,93,2019-09-28 14:35:13.779,42,2019-09-28 14:35:55.920,5,80,91,92,95,93,,,,,,,,,,,,,,,
e176cab0-dc18-4d3c-8227-ea4db2966fdc,254,33,2019-09-28 14:36:16.070,55,2019-09-28 14:37:10.755,7,50,25,35,30,32,34,33,,,,,,,,,,,,,
9cedd3d5-3422-478d-bcf8-cb8ae8bcc190,917,11,2019-09-28 14:43:12.977,46,2019-09-28 14:43:58.931,9,50,35,25,15,3,5,10,12,11,,,,,,,,,,,
ba898761-c286-4cd8-8678-7ca67ad3937b,44,69,2019-09-28 14:46:27.671,71,2019-09-28 14:47:38.692,7,35,59,85,62,75,72,69,,,,,,,,,,,,,
fe0dd9ba-83eb-4657-9044-76dad95a77e0,368,41,2019-09-28 14:47:17.691,121,2019-09-28 14:49:18.906,13,13,10,20,50,20,36,99,34,40,44,43,42,41,,,,,,,
21b60a64-64b0-4afa-abd3-e889d5a85e25,44,74,2019-09-28 14:47:55.705,44,2019-09-28 14:48:40.031,7,69,85,76,3,73,75,74,,,,,,,,,,,,,
e87a277a-3346-406b-a5c3-198e5384a0c1,2188,86,2019-09-28 15:07:04.516,40,2019-09-28 15:07:44.472,8,50,80,90,84,88,85,87,86,,,,,,,,,,,,
59b3cf75-c710-4528-b3bb-a4218f8c7c52,2188,10,2019-09-28 15:07:57.374,20,2019-09-28 15:08:17.338,3,50,20,10,,,,,,,,,,,,,,,,,
284f5d69-c40b-4b0f-989e-a2bd36cad16e,2188,36,2019-09-28 15:08:29.930,39,2019-09-28 15:09:08.871,7,50,20,30,40,35,38,36,,,,,,,,,,,,,
6c6f565a-eb90-40b0-a799-83e4ec5ab53d,2188,92,2019-09-28 15:09:21.641,35,2019-09-28 15:09:56.826,7,50,80,90,100,98,94,92,,,,,,,,,,,,,
ad891bbc-f993-4d9a-af21-986c6086e0f8,2188,7,2019-09-28 15:10:10.359,50,2019-09-28 15:11:00.764,8,50,20,10,8,2,4,6,7,,,,,,,,,,,,
79f2fa20-7b77-4f01-8d57-8ca2e28fa0c8,2188,85,2019-09-28 15:11:13.628,55,2019-09-28 15:12:08.666,10,50,80,95,88,87,86,2,82,84,85,,,,,,,,,,
9f5ba680-f004-41c6-aa96-f9909f4d2e6e,2188,36,2019-09-28 15:15:03.686,23,2019-09-28 15:15:26.631,4,50,20,45,36,,,,,,,,,,,,,,,,
14a97688-762e-4fce-b6a4-d083db5f77d0,2188,67,2019-09-28 15:15:39.825,43,2019-09-28 15:16:22.511,7,50,80,70,60,66,68,67,,,,,,,,,,,,,
a0ed883e-82a8-4fdf-8a66-436ecb0108e3,2188,65,2019-09-28 15:16:35.963,53,2019-09-28 15:17:29.117,7,50,80,70,60,68,66,65,,,,,,,,,,,,,
ed338ea3-4d05-4a62-a672-4b3d64c9e04f,2188,65,2019-09-28 15:17:43.521,30,2019-09-28 15:18:13.437,6,50,80,70,60,68,65,,,,,,,,,,,,,,
3b128d05-1557-4c7d-a698-c82720b45b0d,443,73,2019-09-28 15:22:00.041,35,2019-09-28 15:22:35.041,6,50,60,80,70,75,73,,,,,,,,,,,,,,
a413c476-5d9c-44cf-8ba5-53a38fd2a9b9,443,31,2019-09-28 15:22:52.712,107,2019-09-28 15:24:39.304,10,50,40,20,2,30,55,35,52,32,31,,,,,,,,,,
d76eb4ee-b9b3-47ee-95d7-c4801ad67293,862,73,2019-09-28 15:24:50.730,27,2019-09-28 15:25:17.332,5,63,4,74,68,73,,,,,,,,,,,,,,,
09554ebe-2446-4d0c-b6e0-c5a339dcde0b,443,96,2019-09-28 15:26:13.394,90,2019-09-28 15:27:43.305,12,50,60,76,81,83,95,100,99,78,97,95,96,,,,,,,,
c558471d-1606-453c-b5c8-d6d85fb87137,2627,43,2019-09-28 15:27:07.603,132,2019-09-28 15:29:19.359,15,13,37,72,60,52,45,32,35,37,38,29,30,39,41,43,,,,,
403ccbdf-2020-465f-9183-e5b57a113675,443,95,2019-09-28 15:27:56.909,78,2019-09-28 15:29:14.442,6,50,70,90,94,96,95,,,,,,,,,,,,,,
df0f62d1-987d-4b30-abf2-ee976d2aa88b,443,11,2019-09-28 15:29:40.463,45,2019-09-28 15:30:25.579,9,40,30,10,20,15,14,13,12,11,,,,,,,,,,,
f02869fe-5547-4acc-b5ab-a30d0ecd9b70,443,13,2019-09-28 15:30:49.884,60,2019-09-28 15:31:50.046,10,50,6,36,26,1,21,19,15,15,13,,,,,,,,,,
dadd933a-3f7a-481f-86ab-4470c21ef464,443,95,2019-09-28 15:32:14.226,135,2019-09-28 15:34:29.073,15,50,60,70,80,86,9,89,19,34,94,100,97,96,25,95,,,,,
b80bebe3-2496-448a-a1e4-acef316ab5ed,443,93,2019-09-28 15:34:42.863,34,2019-09-28 15:35:17.191,7,36,54,84,95,91,3,93,,,,,,,,,,,,,
2dd62d44-3c0c-468d-92e9-792f06f398e6,593,25,2019-09-28 15:37:52.997,207,2019-09-28 15:41:20.189,13,5,45,20,40,30,21,42,30,12,21,29,11,25,,,,,,,
9540b587-cb16-4a54-93f0-4c9e3dd5296e,321,3,2019-09-28 15:40:33.740,45,2019-09-28 15:41:18.757,8,72,45,22,14,10,5,1,3,,,,,,,,,,,,
cab7c571-8e4c-4ba6-afd3-7fda5d7c22c0,321,38,2019-09-28 15:41:31.442,53,2019-09-28 15:42:24.759,7,50,40,24,31,39,37,38,,,,,,,,,,,,,
dc6d2f6e-3e39-4482-bae2-b5a37c6ecbf0,593,70,2019-09-28 15:41:41.346,61,2019-09-28 15:42:42.538,7,35,40,49,50,57,60,70,,,,,,,,,,,,,
18b50a15-3d7b-48da-9cac-bbcc79383d62,593,41,2019-09-28 15:42:57.111,64,2019-09-28 15:44:00.834,4,50,40,60,41,,,,,,,,,,,,,,,,
e8f9a345-09d2-42ac-aca6-0e1c50f818ae,593,79,2019-09-28 15:45:26.645,137,2019-09-28 15:47:44.099,11,21,30,40,50,60,70,80,75,77,78,79,,,,,,,,,
a63ea00d-cefd-43ae-afd1-bd6d4efb9305,593,67,2019-09-28 15:47:58.053,66,2019-09-28 15:49:04.208,6,50,60,70,68,7,67,,,,,,,,,,,,,,
17a4ee77-2f78-4302-94ba-29a63a03fed5,1129,55,2019-09-28 15:57:20.345,18,2019-09-28 15:57:37.915,3,50,60,55,,,,,,,,,,,,,,,,,
dd750167-a8d1-490a-94bc-85da9f04d421,1129,47,2019-09-28 15:57:57.276,87,2019-09-28 15:59:24.426,9,60,51,50,40,45,46,49,46,47,,,,,,,,,,,
2fed3ec9-e50f-4b43-8464-17ccfc6b64ab,1129,41,2019-09-28 15:59:38.803,130,2019-09-28 16:01:49.025,15,50,49,48,47,46,46,85,45,44,33,34,83,43,42,41,,,,,
8e01b1de-3142-4872-babb-078a62b67e7d,1659,35,2019-09-28 16:01:32.956,30,2019-09-28 16:02:02.558,5,20,40,28,32,35,,,,,,,,,,,,,,,
c4f1d74a-97b5-47fe-b1d4-fb5052296ec2,1119,53,2019-09-28 16:05:06.395,29,2019-09-28 16:05:35.411,5,50,60,55,54,53,,,,,,,,,,,,,,,
657d8121-0815-4e48-81f7-a41815603f76,593,4,2019-09-28 16:05:40.740,18,2019-09-28 16:05:58.994,3,7,7,4,,,,,,,,,,,,,,,,,
6081afde-a4c3-4cae-ac80-2ef07ec32604,1119,92,2019-09-28 16:05:49.055,52,2019-09-28 16:06:41.349,11,50,51,60,70,80,90,100,95,93,91,92,,,,,,,,,
185089ae-e2e5-41da-a7ae-22bde994f326,593,69,2019-09-28 16:06:11.930,50,2019-09-28 16:07:02.214,5,20,50,55,60,69,,,,,,,,,,,,,,,
ad82e6a3-fafd-45ea-b6c3-278ab399f429,1119,54,2019-09-28 16:06:54.390,24,2019-09-28 16:07:18.062,4,50,60,55,54,,,,,,,,,,,,,,,,
3aac60ad-64bf-4574-a193-29c763cef648,1119,3,2019-09-28 16:07:30.885,50,2019-09-28 16:08:20.561,8,50,40,30,20,10,5,1,3,,,,,,,,,,,,
9bd32df8-6b76-4af1-98b6-dd8ad1260620,2280,18,2019-09-28 16:08:02.694,54,2019-09-28 16:08:56.290,10,10,80,60,50,30,25,20,15,17,18,,,,,,,,,,
5aa1065e-a6a6-4d7c-bf8f-413e012a0e61,2352,8,2019-09-28 16:08:44.086,51,2019-09-28 16:09:35.319,7,50,36,27,13,1,7,8,,,,,,,,,,,,,
c8d6e454-b783-4305-b9ab-82d27b7e4ffe,2280,42,2019-09-28 16:09:09.465,41,2019-09-28 16:09:49.969,7,40,50,43,40,41,2,42,,,,,,,,,,,,,
924cfee3-f375-4eb2-b843-30492ccdefa3,2280,99,2019-09-28 16:10:03.703,66,2019-09-28 16:11:09.927,11,50,70,80,82,90,100,93,97,89,98,99,,,,,,,,,
923365dd-ad66-42f5-a02a-26e8d353f8f1,2280,6,2019-09-28 16:11:23.355,50,2019-09-28 16:12:13.408,10,73,60,40,20,15,10,2,10,8,6,,,,,,,,,,
73f2f6b6-4b92-4b27-b900-c72b36fc0842,709,65,2019-09-28 16:11:57.705,26,2019-09-28 16:12:23.330,4,54,69,60,65,,,,,,,,,,,,,,,,
4de679cf-684e-4949-88b4-b6812abf6883,2280,22,2019-09-28 16:12:26.371,58,2019-09-28 16:13:24.135,9,10,15,20,26,42,30,27,24,22,,,,,,,,,,,
1d36b6af-34a1-4fed-add5-0e7c9d66b02d,709,82,2019-09-28 16:12:38.778,59,2019-09-28 16:13:38.120,9,72,80,100,99,90,80,85,83,82,,,,,,,,,,,
9ee88e3b-6316-498c-aaac-bcb7166217b9,2280,15,2019-09-28 16:13:40.279,21,2019-09-28 16:14:00.876,2,10,15,,,,,,,,,,,,,,,,,,
8a0b6719-c83b-4929-ac64-0b4518edea21,1808,67,2019-09-28 16:13:53.686,40,2019-09-28 16:14:33.870,8,50,80,75,65,70,68,6,67,,,,,,,,,,,,
b39e78a5-1b73-4f34-a787-16af2178ae48,2280,69,2019-09-28 16:14:14.056,33,2019-09-28 16:14:46.967,5,62,72,68,70,69,,,,,,,,,,,,,,,
7d146587-7f57-42d4-81f7-fd147a9f2200,709,44,2019-09-28 16:14:14.866,59,2019-09-28 16:15:13.864,9,72,51,25,30,35,40,45,43,44,,,,,,,,,,,
0a93fd30-32b2-4c37-bab8-eba5a1b38ebf,1871,86,2019-09-28 16:14:29.116,53,2019-09-28 16:15:21.964,10,40,50,90,60,75,80,89,87,6,86,,,,,,,,,,
37797208-b260-4a82-928f-57349c515ac7,1808,30,2019-09-28 16:14:46.847,12,2019-09-28 16:14:58.939,2,80,30,,,,,,,,,,,,,,,,,,
6238618e-591e-4478-9be0-dd2ceae097e0,1808,67,2019-09-28 16:15:11.544,40,2019-09-28 16:15:51.563,8,45,70,50,60,65,68,66,67,,,,,,,,,,,,
2ce1384c-7905-44d9-8034-bb5e4dd288d4,1081,51,2019-09-28 16:18:41.491,39,2019-09-28 16:19:20.886,6,55,45,50,52,1,51,,,,,,,,,,,,,,
5304c654-ab8d-41b7-9192-de3d5635e3c8,1081,77,2019-09-28 16:19:34.612,41,2019-09-28 16:20:15.166,7,50,70,90,85,80,75,77,,,,,,,,,,,,,
8ae5e478-b689-44c4-9e3a-8896d20b805b,1429,77,2019-09-28 16:22:01.824,91,2019-09-28 16:23:32.765,17,21,40,5,45,50,52,55,60,90,85,80,72,75,78,76,7,77,,,
e9ffcc90-d416-4572-85f6-6a18e41cedc2,1871,99,2019-09-28 16:22:12.226,49,2019-09-28 16:23:00.736,7,40,80,90,95,98,100,99,,,,,,,,,,,,,
98fe1d0f-211c-433c-904b-aebeca908b94,1871,50,2019-09-28 16:23:14.880,32,2019-09-28 16:23:46.811,4,20,40,80,50,,,,,,,,,,,,,,,,
3fba27fa-670f-4d3d-8ebe-2d77ea457d1b,1429,88,2019-09-28 16:23:47.466,46,2019-09-28 16:24:33.885,8,48,60,80,90,85,89,87,88,,,,,,,,,,,,
e8ae426d-56c9-42d2-a283-202a8afec4a3,1429,63,2019-09-28 16:24:47.329,106,2019-09-28 16:26:33.462,12,20,60,25,80,82,76,75,68,61,64,62,63,,,,,,,,
f0994a2e-a674-479e-a699-3cc16ea9d07c,1358,14,2019-09-28 16:30:50.550,35,2019-09-28 16:31:26.035,6,50,25,10,15,12,14,,,,,,,,,,,,,,
70b8ceda-f1d3-4995-806d-7d5e1020d735,1970,32,2019-09-28 16:35:25.867,15,2019-09-28 16:35:40.490,2,42,32,,,,,,,,,,,,,,,,,,
78abb889-9e7b-4658-9381-97287b46c6e2,3016,13,2019-09-28 16:38:48.595,33,2019-09-28 16:39:21.614,7,50,95,25,15,9,12,13,,,,,,,,,,,,,
bc228ad5-ad95-4a16-8a91-0080f4b6668b,3039,7,2019-09-28 16:41:49.634,107,2019-09-28 16:43:36.566,12,2,50,35,67,30,27,20,18,12,11,6,7,,,,,,,,
419f24a1-5409-4e3d-8726-21cfc01b150f,3039,7,2019-09-28 16:43:50.191,23,2019-09-28 16:44:13.385,3,2,15,7,,,,,,,,,,,,,,,,,
3a541bb9-ea77-430f-86ef-b1abce41cb27,3039,46,2019-09-28 16:44:37.976,97,2019-09-28 16:46:14.748,11,7,8,55,9,27,34,43,45,49,56,46,,,,,,,,,
06af8825-67e3-412d-8397-569d691c9ffc,3039,26,2019-09-28 16:46:28.645,80,2019-09-28 16:47:48.532,15,1,100,99,60,50,40,30,20,21,27,22,23,24,25,26,,,,,
9b71684a-05e4-47d7-88bb-335b2cc0cd9a,3039,90,2019-09-28 16:49:58.460,77,2019-09-28 16:51:15.547,11,37,38,39,40,66,67,70,18,18,80,90,,,,,,,,,
9d708c3e-6a35-455d-b238-1b6a2b8f1ecd,2675,79,2019-09-28 16:51:18.050,37,2019-09-28 16:51:55.508,7,50,6,60,70,80,75,79,,,,,,,,,,,,,
0de4f7b4-6ea3-489e-a66b-65b7d484a8a2,2675,5,2019-09-28 16:52:03.356,45,2019-09-28 16:52:48.126,7,50,95,25,13,6,3,5,,,,,,,,,,,,,
6012922c-c60e-47b4-aa48-58f92a1d890b,115,97,2019-09-28 16:56:34.293,44,2019-09-28 16:57:18.703,7,41,64,82,99,94,96,97,,,,,,,,,,,,,
7e755785-05b8-4c22-84d0-9192f9e636a4,115,55,2019-09-28 16:57:32.648,38,2019-09-28 16:58:10.563,7,24,50,72,64,57,53,55,,,,,,,,,,,,,
530c7c49-cba1-4d58-bdb2-5e32dd4e3a5a,115,77,2019-09-28 16:58:23.899,49,2019-09-28 16:59:13.120,9,13,22,60,84,72,76,80,78,77,,,,,,,,,,,
7f3bc1ad-0adf-49c2-aec3-dc376e510dd8,2038,16,2019-09-28 17:07:07.782,82,2019-09-28 17:08:30.072,10,99,94,85,1,10,50,48,28,15,16,,,,,,,,,,
39b12cb1-9ea7-4676-9c00-bd4dd03e2f34,2038,18,2019-09-28 17:08:45.634,52,2019-09-28 17:09:37.450,7,100,16,50,26,23,20,18,,,,,,,,,,,,,
a5f4c685-6356-40a6-a926-6617c92c4cf6,2038,70,2019-09-28 17:09:51.530,81,2019-09-28 17:11:12.509,13,20,21,23,45,55,100,99,98,47,49,50,60,70,,,,,,,
f229a37d-d227-4fb3-9640-002ba5c6c09b,1119,13,2019-09-28 17:24:53.536,43,2019-09-28 17:25:36.108,9,55,50,40,30,20,10,15,14,13,,,,,,,,,,,
5e113a55-fcab-44b7-be8d-552b5e943813,2738,38,2019-09-28 17:24:56.058,49,2019-09-28 17:25:45.319,8,62,36,52,46,44,30,39,38,,,,,,,,,,,,
7b1d1118-2187-411f-bc2b-873a82a398fe,1119,59,2019-09-28 17:25:49.020,38,2019-09-28 17:26:26.626,8,1,10,20,50,60,54,56,59,,,,,,,,,,,,
712847af-6316-48a0-9134-18666df31b7d,2738,52,2019-09-28 17:26:00.784,44,2019-09-28 17:26:45.207,6,50,78,72,68,62,52,,,,,,,,,,,,,,
37106ac7-fb07-42f2-aff0-09d32c63a811,15,84,2019-09-28 17:26:46.940,98,2019-09-28 17:28:25.399,13,15,15,43,57,63,73,99,83,7,91,87,85,84,,,,,,,
e0f0328f-a452-4c66-9992-ea969b927bd0,1119,36,2019-09-28 17:26:47.128,44,2019-09-28 17:27:31.031,8,50,20,40,30,35,39,37,36,,,,,,,,,,,,
62c51c11-a3b6-4b2f-9124-88f018fe7de8,1119,26,2019-09-28 17:28:08.467,61,2019-09-28 17:29:09.966,12,78,68,58,48,38,28,18,19,20,27,6,26,,,,,,,,
8039cb14-ad2b-419f-8f53-a5fcfc1c866c,2146,96,2019-09-28 17:36:21.303,30,2019-09-28 17:36:51.418,4,64,84,92,96,,,,,,,,,,,,,,,,
e8f8c7d6-7f7f-45b7-ab23-d6d54d069f38,2146,67,2019-09-28 17:37:05.265,40,2019-09-28 17:37:44.997,7,36,74,56,62,66,68,67,,,,,,,,,,,,,
186b8bf5-8331-48c4-a70a-3e7ba6f77362,2146,29,2019-09-28 17:38:08.618,13,2019-09-28 17:38:21.922,2,43,29,,,,,,,,,,,,,,,,,,
1988c2b7-6c4d-4118-b5fa-c0f40217eff7,1083,24,2019-09-28 17:44:40.481,108,2019-09-28 17:46:28.547,18,50,75,30,50,10,50,30,12,13,14,15,50,16,18,19,23,25,24,,
a90b7793-9a39-43f4-ab7b-6f650ff0994f,1246,81,2019-09-28 17:45:16.722,35,2019-09-28 17:45:51.583,7,50,75,88,80,84,82,81,,,,,,,,,,,,,
27182193-68f5-49ad-b416-5a01b7c014bf,975,27,2019-09-28 17:46:36.282,22,2019-09-28 17:46:58.635,4,50,25,30,27,,,,,,,,,,,,,,,,
bb3dda02-1b48-49b2-8616-e283be1e17f6,908,55,2019-09-28 17:54:18.202,43,2019-09-28 17:55:00.855,7,50,70,65,58,51,53,55,,,,,,,,,,,,,
b8340602-4f84-4225-9425-d43ca9ac7a6c,908,19,2019-09-28 17:55:14.584,41,2019-09-28 17:55:55.364,7,32,10,25,17,20,18,19,,,,,,,,,,,,,
bbb8dbf8-c1b5-4b3d-8915-88150aaa142e,908,84,2019-09-28 17:56:08.538,73,2019-09-28 17:57:21.326,12,50,59,70,80,100,95,90,87,85,80,83,84,,,,,,,,
05ab0dde-c10f-420e-80ac-e024cdb009d0,1163,34,2019-09-28 18:03:53.814,72,2019-09-28 18:05:05.652,12,100,25,50,50,40,30,39,35,32,45,35,34,,,,,,,,
7fe164db-4c21-4dc2-9150-9105dfa80cd7,42,24,2019-09-28 18:04:38.114,31,2019-09-28 18:05:09.467,6,46,35,21,7,27,24,,,,,,,,,,,,,,
ea4cf572-bc68-441b-acbf-49548f617dab,3060,67,2019-09-28 18:06:28.804,79,2019-09-28 18:07:47.797,8,90,50,75,60,65,70,68,67,,,,,,,,,,,,
fa701198-794e-4ef7-b94f-45ea6724f7d2,1000,29,2019-09-28 18:31:30.314,40,2019-09-28 18:32:10.184,7,28,50,45,40,35,30,29,,,,,,,,,,,,,
ec74c6c1-b2e7-4f3b-bd27-ec33b2858423,2820,29,2019-09-28 18:38:44.805,71,2019-09-28 18:39:56.027,10,50,40,30,20,10,35,25,27,28,29,,,,,,,,,,
be964795-fb17-4f61-8e1e-0fe557dfb906,2820,35,2019-09-28 18:40:09.047,32,2019-09-28 18:40:41.184,6,50,40,30,37,85,35,,,,,,,,,,,,,,
13c5a1ab-79af-4721-b020-05471743db65,2820,85,2019-09-28 18:40:54.379,40,2019-09-28 18:41:34.151,6,50,60,70,80,90,85,,,,,,,,,,,,,,
435b97bc-db7f-4c9c-b038-5352eaaa42c1,2820,72,2019-09-28 18:41:47.473,46,2019-09-28 18:42:33.161,9,50,60,70,80,77,75,73,71,72,,,,,,,,,,,
baf13f97-2fc7-4f7c-b5e0-df64c3c8b1a9,882,74,2019-09-28 18:51:03.745,62,2019-09-28 18:52:05.726,10,50,60,90,2,70,80,75,72,73,74,,,,,,,,,,
f47be531-0c92-4464-94ad-09c3f948c068,882,86,2019-09-28 18:52:18.650,29,2019-09-28 18:52:48.143,4,80,90,85,86,,,,,,,,,,,,,,,,
e7d3750a-8ad0-4b64-91c4-815b8d840979,882,91,2019-09-28 18:53:01.374,47,2019-09-28 18:53:47.967,9,50,60,100,90,95,3,93,92,91,,,,,,,,,,,
77e821de-1219-497d-bd80-91e339f7997b,42,42,2019-09-28 19:00:10.652,39,2019-09-28 19:00:49.736,7,21,49,34,39,3,43,42,,,,,,,,,,,,,
db001880-f7cf-4960-88e9-f2aded776e35,680,29,2019-09-28 19:22:20.915,43,2019-09-28 19:23:03.782,8,31,17,3,23,26,28,30,29,,,,,,,,,,,,
fdd5627b-c214-4980-9dd2-24495e8b9b84,680,24,2019-09-28 19:23:17.568,46,2019-09-28 19:24:03.251,7,11,2,32,20,25,22,24,,,,,,,,,,,,,
a747aa1c-9693-4fd1-9fd9-63a92788c925,680,98,2019-09-28 19:24:19.197,66,2019-09-28 19:25:25.445,10,40,60,100,80,90,91,99,95,97,98,,,,,,,,,,
9cc16771-1e6c-42cd-a20f-d189f35b583e,3045,48,2019-09-28 19:26:06.455,63,2019-09-28 19:27:09.320,10,82,80,60,50,30,40,43,46,49,48,,,,,,,,,,
441df0bf-005b-4693-9d2e-f2807d1c9c0d,1972,56,2019-09-28 19:30:08.860,55,2019-09-28 19:31:04.286,9,41,55,72,85,63,59,57,55,56,,,,,,,,,,,
30de56ed-e42a-444a-b5bb-30e3eaa142e0,342,41,2019-09-28 19:30:09.711,52,2019-09-28 19:31:01.292,7,55,40,47,45,2,42,41,,,,,,,,,,,,,
7a990cf4-072f-4740-97d6-168c05b0553d,1972,90,2019-09-28 19:31:19.557,43,2019-09-28 19:32:02.913,8,49,50,75,83,89,95,91,90,,,,,,,,,,,,
fbbad603-1724-4552-bdf3-b4e27a4a6325,1972,55,2019-09-28 19:32:16.824,87,2019-09-28 19:33:44.070,11,31,45,59,53,64,58,57,31,54,56,55,,,,,,,,,
faa5a31e-a161-45cd-a0e5-226f98d3466a,1972,39,2019-09-28 19:33:57.950,44,2019-09-28 19:34:42.248,6,6,46,34,31,38,39,,,,,,,,,,,,,,
2d7aec48-b50d-4e94-a2fa-e06aced0b8dc,1972,86,2019-09-28 19:34:55.885,50,2019-09-28 19:35:45.598,9,53,49,72,84,94,90,88,85,86,,,,,,,,,,,
368bb943-9a01-4881-b226-0aec28f14ce8,1081,48,2019-09-28 19:43:16.753,29,2019-09-28 19:43:45.972,5,55,45,50,47,48,,,,,,,,,,,,,,,
fc50faf0-c041-45fe-9835-0b4f1b2e02fa,1081,4,2019-09-28 19:44:00.359,48,2019-09-28 19:44:48.711,8,50,40,30,20,10,5,3,4,,,,,,,,,,,,
72cce435-f292-416d-8f43-2a7038f5c611,385,80,2019-09-28 19:44:58.210,45,2019-09-28 19:45:43.663,7,60,75,95,85,83,18,80,,,,,,,,,,,,,
ccbb75c5-05fe-4258-acaf-481df97edd7c,1081,83,2019-09-28 19:45:02.096,32,2019-09-28 19:45:34.025,5,55,70,80,85,83,,,,,,,,,,,,,,,
6cb630a8-06a8-4833-8f7f-1c8bcb8cbaf2,1081,87,2019-09-28 19:45:48.495,37,2019-09-28 19:46:25.299,6,50,70,80,90,85,87,,,,,,,,,,,,,,
7c3e7085-4145-4b9e-aa1b-fee4eeb09c35,385,2,2019-09-28 19:45:56.349,47,2019-09-28 19:46:43.641,8,50,25,24,12,4,3,1,2,,,,,,,,,,,,
c5b0ed80-b546-4497-b4bd-ccef2fef1e87,1081,52,2019-09-28 19:46:41.342,30,2019-09-28 19:47:10.862,5,55,45,50,53,52,,,,,,,,,,,,,,,
7750382e-d863-4223-8350-50bf60805991,385,66,2019-09-28 19:46:58.946,37,2019-09-28 19:47:36.439,6,49,69,59,60,64,66,,,,,,,,,,,,,,
1c7576be-1923-43c5-8f9f-a0f76b4ad06f,385,14,2019-09-28 19:47:49.193,28,2019-09-28 19:48:16.767,5,50,12,20,15,14,,,,,,,,,,,,,,,
25cc7459-12ab-43ff-b527-22c9638ac34d,492,88,2019-09-28 19:50:01.011,45,2019-09-28 19:50:46.257,8,57,82,93,19,90,87,89,88,,,,,,,,,,,,
d29d28b6-96a3-41c2-8a8d-2914f29a5e34,565,51,2019-09-28 19:56:34.680,123,2019-09-28 19:58:37.995,15,99,9,34,58,7,7,48,10,12,49,1,55,15,50,51,,,,,
36d3dafc-b8a1-434e-aa30-3e596d1eab9c,792,73,2019-09-28 19:56:44.171,117,2019-09-28 19:58:41.506,18,8,100,25,26,27,76,52,56,7,67,76,68,62,69,70,71,72,73,,
d49ff4cc-bd65-4e7a-a062-8085d77bc4a6,1992,12,2019-09-28 20:19:51.585,43,2019-09-28 20:20:34.894,9,99,90,50,40,20,1,9,10,12,,,,,,,,,,,
31fd42d4-cae5-4146-ac17-db395036cad5,1992,24,2019-09-28 20:20:47.558,117,2019-09-28 20:22:44.973,17,3,90,50,30,90,5,10,12,14,28,20,21,22,5,25,4,24,,,
4e1ed207-9978-443c-82d3-a83d4c258f9b,1992,18,2019-09-28 20:22:58.138,35,2019-09-28 20:23:33.010,6,50,25,10,30,15,18,,,,,,,,,,,,,,
7468f3fb-0aa8-46bf-98e5-161ce3778074,1992,30,2019-09-28 20:23:59.201,64,2019-09-28 20:25:03.327,10,50,40,20,26,20,32,28,29,31,30,,,,,,,,,,
48839be4-e53a-45b8-b79d-62a60b92d568,2742,92,2019-09-28 20:29:43.433,38,2019-09-28 20:30:21.148,7,69,78,28,98,91,93,92,,,,,,,,,,,,,
